19189030;EKET;ESTANTERIAS;656.0;
69155853;BILLY;ESTANTERIAS;1510.0;
50282182;LACK;ESTANTERIAS;99.0;
30334605;EKET;ESTANTERIAS;220.0;
40277143;GNEDBY;ESTANTERIAS;125.0;
50279066;LIATORP;ESTANTERIAS;450.0;
80295526;BESTÅ;ESTANTERIAS;25.0;
50282177;LACK;ESTANTERIAS;19.0;
319135;IVAR;ESTANTERIAS;570.0;
79286434;EKET;ESTANTERIAS;620.0;
69281804;BILLY / OXBERG;ESTANTERIAS;915.0;
287808;HEJNE;ESTANTERIAS;45.0;
10261129;FINNBY;ESTANTERIAS;149.0;
20213312;VITTSJÖ;ESTANTERIAS;395.0;
29281066;BILLY / OXBERG;ESTANTERIAS;385.0;
30381593;IVAR;ESTANTERIAS;345.0;
90344456;VILTO;ESTANTERIAS;275.0;
30263844;BILLY;ESTANTERIAS;115.0;
70301542;KALLAX;ESTANTERIAS;725.0;
322859;SVALNÄS;ESTANTERIAS;90.0;
69017828;BILLY / OXBERG;ESTANTERIAS;575.0;
19286390;EKET;ESTANTERIAS;400.0;
9305087;JONAXEL;ESTANTERIAS;135.0;
79902657;VITTSJÖ;ESTANTERIAS;554.0;
79302721;BESTÅ;ESTANTERIAS;920.0;
70342199;FJÄLLBO;ESTANTERIAS;295.0;
70364290;OLAUS;ESTANTERIAS;19.0;
60413502;HEMNES;ESTANTERIAS;796.0;
39287398;BILLY / OXBERG;ESTANTERIAS;340.0;
39278290;KALLAX;ESTANTERIAS;345.0;
99291745;HYLLIS;ESTANTERIAS;84.0;
49280042;BILLY / OXBERG;ESTANTERIAS;315.0;
90301555;KALLAX;ESTANTERIAS;115.0;
70302283;BRUSALI;ESTANTERIAS;237.0;
9197436;KALLAX;ESTANTERIAS;450.0;
99286838;BESTÅ / EKET;ESTANTERIAS;1719.0;
20417205;STUK;ESTANTERIAS;35.0;
60419962;JONAXEL;ESTANTERIAS;15.0;
295554;BESTÅ;ESTANTERIAS;25.0;
20409936;KALLAX;ESTANTERIAS;395.0;
90301225;BRIMNES;ESTANTERIAS;445.0;
20323358;BILLY;ESTANTERIAS;50.0;
60364295;OLAUS;ESTANTERIAS;145.0;
90394470;BOTTNA;ESTANTERIAS;15.0;
9017826;BILLY;ESTANTERIAS;345.0;
69251345;IVAR;ESTANTERIAS;420.0;
79306875;EKET;ESTANTERIAS;250.0;
40218554;ALGOT;ESTANTERIAS;15.6;
30409295;KOLBJÖRN;ESTANTERIAS;345.0;
60295706;MOSTORP;ESTANTERIAS;417.0;
80385616;BILLY;ESTANTERIAS;516.0;
90311069;OBSERVATÖR;ESTANTERIAS;15.0;
69281776;BILLY;ESTANTERIAS;585.0;
70339291;FJÄLLBO;ESTANTERIAS;495.0;
20345633;KOLBJÖRN;ESTANTERIAS;695.0;
89248205;IVAR;ESTANTERIAS;440.0;
99294560;VITTSJÖ;ESTANTERIAS;695.0;
29276531;ALGOT;ESTANTERIAS;509.0;
40347886;EDVALLA;ESTANTERIAS;25.0;
79017837;BILLY;ESTANTERIAS;370.0;
79305098;JONAXEL;ESTANTERIAS;180.0;
79278250;KALLAX;ESTANTERIAS;595.0;
39903791;ALGOT;ESTANTERIAS;196.0;
89286382;EKET;ESTANTERIAS;640.0;
10275862;KALLAX;ESTANTERIAS;495.0;
69190861;EKET;ESTANTERIAS;435.0;
9189484;EKET;ESTANTERIAS;978.0;
10218517;ALGOT;ESTANTERIAS;18.0;
9279050;OLAUS;ESTANTERIAS;772.0;
79278269;KALLAX;ESTANTERIAS;215.0;
99277122;BILLY / BOTTNA;ESTANTERIAS;140.0;
19046442;LIATORP;ESTANTERIAS;4335.0;
69285939;HYLLIS;ESTANTERIAS;51.0;
59902658;VITTSJÖ;ESTANTERIAS;620.0;
29286417;EKET;ESTANTERIAS;265.0;
40450350;KOLBJÖRN;ESTANTERIAS;225.0;
39285827;EKET;ESTANTERIAS;80.0;
89248314;IVAR;ESTANTERIAS;275.0;
334536;EKET;ESTANTERIAS;235.0;
49189199;EKET;ESTANTERIAS;347.0;
9294526;VITTSJÖ;ESTANTERIAS;490.0;
59206004;BESTÅ;ESTANTERIAS;1235.0;
99017445;KALLAX;ESTANTERIAS;350.0;
40309573;STUK;ESTANTERIAS;35.0;
49046978;HEJNE;ESTANTERIAS;705.0;
10429992;JONAXEL;ESTANTERIAS;55.0;
50236487;ALGOT;ESTANTERIAS;6.0;
10279860;MORLIDEN;ESTANTERIAS;200.0;
29299165;BESTÅ;ESTANTERIAS;925.0;
116595;LIATORP;ESTANTERIAS;995.0;
99300839;BESTÅ;ESTANTERIAS;1620.0;
50343147;BROR;ESTANTERIAS;15.0;
59182201;BILLY;ESTANTERIAS;285.0;
79301788;BESTÅ;ESTANTERIAS;1820.0;
10428332;HYLLIS;ESTANTERIAS;12.0;
40322862;SVALNÄS;ESTANTERIAS;80.0;
9287413;BILLY / OXBERG;ESTANTERIAS;470.0;
29287389;BILLY / OXBERG;ESTANTERIAS;290.0;
49248311;IVAR;ESTANTERIAS;310.0;
49227605;ENETRI;ESTANTERIAS;412.0;
89302971;BESTÅ;ESTANTERIAS;2470.0;
80336433;GUBCOCINAP;ESTANTERIAS;3.0;
50218563;ALGOT;ESTANTERIAS;6.0;
30429991;JONAXEL;ESTANTERIAS;20.0;
19306185;JONAXEL;ESTANTERIAS;160.0;
69208026;BESTÅ;ESTANTERIAS;1725.0;
89017832;BILLY / OXBERG;ESTANTERIAS;1150.0;
80349001;EKET;ESTANTERIAS;45.0;
69303504;IVAR;ESTANTERIAS;625.0;
89287433;BILLY / OXBERG;ESTANTERIAS;505.0;
9384051;HEMNES;ESTANTERIAS;3986.0;
89017827;BILLY;ESTANTERIAS;795.0;
69325902;IVAR;ESTANTERIAS;335.0;
29248557;IVAR;ESTANTERIAS;1275.0;
70245952;BESTÅ;ESTANTERIAS;170.0;
89317557;KOLBJÖRN;ESTANTERIAS;570.0;
39311765;ALGOT;ESTANTERIAS;529.0;
20333951;EKET;ESTANTERIAS;236.0;
10429987;JONAXEL;ESTANTERIAS;15.0;
20419964;JONAXEL;ESTANTERIAS;25.0;
9184448;SVALNÄS;ESTANTERIAS;620.0;
99902661;VITTSJÖ;ESTANTERIAS;609.0;
99020476;BILLY / GNEDBY;ESTANTERIAS;940.0;
69020473;BILLY / OXBERG;ESTANTERIAS;2295.0;
90344927;EKET;ESTANTERIAS;99.0;
89276463;BROR;ESTANTERIAS;445.0;
90218561;ALGOT;ESTANTERIAS;29.0;
89309722;IVAR;ESTANTERIAS;235.0;
20278167;KALLAX;ESTANTERIAS;50.0;
59248377;IVAR;ESTANTERIAS;795.0;
69284987;BESTÅ;ESTANTERIAS;420.0;
90323393;FIXA;ESTANTERIAS;5.6;
9306204;JONAXEL;ESTANTERIAS;585.0;
60245957;BESTÅ;ESTANTERIAS;100.0;
29286460;EKET;ESTANTERIAS;1002.0;
80373703;EKET;ESTANTERIAS;65.0;
87749600;OBSERVATÖR;ESTANTERIAS;5.0;
70286645;KALLAX;ESTANTERIAS;75.0;
80322860;SVALNÄS;ESTANTERIAS;70.0;
9297488;JONAXEL;ESTANTERIAS;230.0;
29281783;BILLY / OXBERG;ESTANTERIAS;1255.0;
59197981;BESTÅ;ESTANTERIAS;770.0;
49061228;BESTÅ;ESTANTERIAS;510.0;
59248551;IVAR;ESTANTERIAS;775.0;
19291650;KOLBJÖRN;ESTANTERIAS;1265.0;
50046152;HEDRA;ESTANTERIAS;9.0;
50293604;BESTÅ;ESTANTERIAS;15.0;
90419965;JONAXEL;ESTANTERIAS;20.0;
338412;BAGGANÄS;ESTANTERIAS;27.0;
20348896;ÖSTERNÄS;ESTANTERIAS;49.0;
59282998;BROR;ESTANTERIAS;580.0;
30434186;ALGOT;ESTANTERIAS;30.0;
70344933;EKET;ESTANTERIAS;625.0;
29205534;BESTÅ;ESTANTERIAS;1081.0;
90294989;SKUBB;ESTANTERIAS;49.0;
80318165;IVAR;ESTANTERIAS;49.0;
30333286;BROR;ESTANTERIAS;645.0;
80430204;HYLLIS;ESTANTERIAS;25.0;
19291645;KOLBJÖRN;ESTANTERIAS;570.0;
20423720;KALLAX;ESTANTERIAS;75.0;
89297130;JONAXEL;ESTANTERIAS;115.0;
450352;IVAR;ESTANTERIAS;345.0;
347888;EDVALLA;ESTANTERIAS;25.0;
49297491;JONAXEL;ESTANTERIAS;195.0;
59317554;JONAXEL;ESTANTERIAS;515.0;
20218545;ALGOT;ESTANTERIAS;9.0;
10322849;SVALNÄS;ESTANTERIAS;45.0;
60295532;BESTÅ;ESTANTERIAS;30.0;
49286341;EKET;ESTANTERIAS;268.0;
49301921;BESTÅ;ESTANTERIAS;1155.0;
99286862;BESTÅ / EKET;ESTANTERIAS;1578.0;
59248320;IVAR;ESTANTERIAS;371.0;
10338421;BAGGANÄS;ESTANTERIAS;27.0;
335885;SKÅDIS;ESTANTERIAS;6.0;
70391038;HAVSTA;ESTANTERIAS;695.0;
10334611;EKET;ESTANTERIAS;75.0;
89272709;BROR;ESTANTERIAS;1710.0;
9177626;BILLY;ESTANTERIAS;305.0;
19266603;BESTÅ;ESTANTERIAS;910.0;
29248208;IVAR;ESTANTERIAS;2275.0;
80344923;EKET;ESTANTERIAS;375.0;
49189203;EKET;ESTANTERIAS;515.0;
99297144;JONAXEL;ESTANTERIAS;170.0;
10293597;NANNARP;ESTANTERIAS;40.0;
40347508;ENERYDA;ESTANTERIAS;22.0;
80334617;EKET;ESTANTERIAS;12.0;
39231603;BESTÅ;ESTANTERIAS;795.0;
60443622;BESTÅ;ESTANTERIAS;150.0;
69287373;BILLY / MORLIDEN;ESTANTERIAS;315.0;
99248554;IVAR;ESTANTERIAS;1020.0;
29278262;KALLAX;ESTANTERIAS;745.0;
79286636;EKET;ESTANTERIAS;2020.0;
10434187;ALGOT;ESTANTERIAS;9.0;
60409294;KOLBJÖRN;ESTANTERIAS;225.0;
30284846;BESTÅ;ESTANTERIAS;25.0;
19297138;JONAXEL;ESTANTERIAS;200.0;
50373709;EKET;ESTANTERIAS;79.0;
79094213;ALGOT;ESTANTERIAS;271.2;
89030584;KALLAX;ESTANTERIAS;555.0;
344941;EKET;ESTANTERIAS;175.0;
10318159;IVAR;ESTANTERIAS;25.0;
40452617;BROR;ESTANTERIAS;85.0;
49311492;JONAXEL;ESTANTERIAS;95.0;
59276266;BESTÅ;ESTANTERIAS;1380.0;
19286272;EKET;ESTANTERIAS;255.0;
90334612;EKET;ESTANTERIAS;45.0;
30269129;BESTÅ BURS;ESTANTERIAS;1195.0;
286677;HEJNE;ESTANTERIAS;35.0;
323359;BILLY;ESTANTERIAS;80.0;
60293566;STUBCOCINAP;ESTANTERIAS;35.0;
50347503;ENERYDA;ESTANTERIAS;17.0;
80294503;BESTÅ;ESTANTERIAS;375.0;
39272641;BROR;ESTANTERIAS;345.0;
10265293;BILLY;ESTANTERIAS;30.0;
20245959;BESTÅ;ESTANTERIAS;110.0;
60334312;BILLSBRO;ESTANTERIAS;35.0;
9248544;IVAR;ESTANTERIAS;1155.0;
10364293;OLAUS;ESTANTERIAS;29.0;
60371762;HEMNES;ESTANTERIAS;556.0;
296351;SELSVIKEN;ESTANTERIAS;60.0;
19020480;BILLY / MORLIDEN;ESTANTERIAS;695.0;
49133616;KALLAX;ESTANTERIAS;755.0;
79294542;VITTSJÖ;ESTANTERIAS;640.0;
10334319;BILLSBRO;ESTANTERIAS;55.0;
10443629;GLASSVIK;ESTANTERIAS;175.0;
29287445;BILLY / OXBERG;ESTANTERIAS;500.0;
49203355;BESTÅ;ESTANTERIAS;2534.5;
20365188;GALANT;ESTANTERIAS;575.0;
40364060;LAPPVIKEN;ESTANTERIAS;38.5;
70340044;EKET;ESTANTERIAS;15.0;
79189150;EKET;ESTANTERIAS;1044.0;
30294987;SKUBB;ESTANTERIAS;49.0;
70294508;BESTÅ;ESTANTERIAS;475.0;
39303968;BROR;ESTANTERIAS;565.0;
49285817;EKET;ESTANTERIAS;94.0;
60322861;SVALNÄS;ESTANTERIAS;100.0;
10218536;ALGOT;ESTANTERIAS;20.0;
10333287;BROR;ESTANTERIAS;105.0;
70443626;NOTVIKEN;ESTANTERIAS;100.0;
30323367;OXBERG;ESTANTERIAS;200.0;
40299885;BESTÅ;ESTANTERIAS;475.0;
40348715;BESTÅ;ESTANTERIAS;25.0;
80322855;BERGHALLA;ESTANTERIAS;22.0;
9017831;BILLY / MORLIDEN;ESTANTERIAS;925.0;
10422325;IVAR;ESTANTERIAS;45.0;
19282924;BESTÅ;ESTANTERIAS;1570.0;
30338415;BAGGANÄS;ESTANTERIAS;22.0;
99217755;BILLY / OXBERG;ESTANTERIAS;995.0;
69184431;SVALNÄS;ESTANTERIAS;450.0;
408297;BOTTNA;ESTANTERIAS;45.0;
40390766;SULARP;ESTANTERIAS;45.5;
80419961;JONAXEL;ESTANTERIAS;25.0;
79276246;ALGOT;ESTANTERIAS;429.0;
20452618;BROR;ESTANTERIAS;95.0;
39291748;HYLLIS;ESTANTERIAS;186.0;
89277113;BILLY / BOTTNA;ESTANTERIAS;245.0;
19030592;KALLAX;ESTANTERIAS;615.0;
29280731;BILLY / OXBERG;ESTANTERIAS;1330.0;
